"index","garage_id","user_id","user_type","start_plugin","start_plugin_hour","end_plugout","end_plugout_hour","el_kwh","duration_hours","month_plugin","weekdays_plugin"
"1943","Bl2","Bl2-2","Private","2019-08-23T20:09:00.000","20","2019-08-23T22:38:00.000","22","8.98","2.486944444","Aug","Friday"
"1944","Bl2","Bl2-5","Private","2019-08-23T22:26:00.000","22","2019-08-23T23:27:00.000","23","3.64","1.021944444","Aug","Friday"
"1945","Bl2","Bl2-2","Private","2019-08-23T23:56:00.000","23","2019-08-24T00:33:00.000","0","2.18","0.608611111","Aug","Friday"
"1946","Bl2","Bl2-5","Private","2019-08-24T00:03:00.000","0","2019-08-24T09:52:00.000","9","5.12","9.800277778","Aug","Saturday"
"1947","Bl2","Bl2-2","Private","2019-08-24T03:29:00.000","3","2019-08-24T14:23:00.000","14","19.86","10.89666667","Aug","Saturday"
"1948","SR14","SR14-2","Private","2019-08-24T08:18:00.000","8","2019-08-24T10:22:00.000","10","14.41","2.079444444","Aug","Saturday"
"1949","Bl2","Bl2-1","Private","2019-08-24T08:19:00.000","8","2019-08-24T10:54:00.000","10","9.3","2.585555556","Aug","Saturday"
"1950","Bl2","Bl2-5","Private","2019-08-24T10:43:00.000","10","2019-08-24T12:51:00.000","12","2.63","2.130833333","Aug","Saturday"
"1951","UT9","Share-12","Shared","2019-08-24T14:51:00.000","14","2019-08-24T17:22:00.000","17","15.74","2.521111111","Aug","Saturday"
"1952","Bl2","Bl2-5","Private","2019-08-24T15:09:00.000","15","2019-08-24T17:04:00.000","17","6.82","1.909444444","Aug","Saturday"
"1953","AsO2","Share-5","Shared","2019-08-24T16:33:00.000","16","2019-08-24T18:10:00.000","18","10.82","1.6175","Aug","Saturday"
"1954","SR14","SR14-2","Private","2019-08-24T17:11:00.000","17","2019-08-25T07:06:00.000","7","26.24","13.90416667","Aug","Saturday"
"1955","AsO10","AsO10-2","Private","2019-08-24T17:18:00.000","17","2019-08-24T17:20:00.000","17","0.06","0.025","Aug","Saturday"
"1956","AsO10","AsO10-2","Private","2019-08-24T17:20:00.000","17","2019-08-24T17:22:00.000","17","0.03","0.030277778","Aug","Saturday"
"1957","AsO10","AsO10-2","Private","2019-08-24T17:23:00.000","17","2019-08-26T07:36:00.000","7","0.94","38.22583333","Aug","Saturday"
"1958","AsO2","Share-5","Shared","2019-08-24T18:46:00.000","18","2019-08-24T21:53:00.000","21","18.43","3.108888889","Aug","Saturday"
"1959","Bl2","Bl2-3","Private","2019-08-24T20:01:00.000","20","2019-08-26T07:52:00.000","7","35.31","35.85277778","Aug","Saturday"
"1960","AsO2","AsO6-1","Shared","2019-08-24T21:02:00.000","21","2019-08-25T12:25:00.000","12","56.54","15.38777778","Aug","Saturday"
"1961","Bl2","Bl2-5","Private","2019-08-24T22:11:00.000","22","2019-08-25T10:20:00.000","10","4.32","12.15722222","Aug","Saturday"
"1962","Bl2","Share-3","Shared","2019-08-24T22:13:00.000","22","2019-08-25T09:45:00.000","9","28.23","11.52388889","Aug","Saturday"
"1963","AsO2","Share-4","Shared","2019-08-25T10:01:00.000","10","2019-08-26T10:35:00.000","10","7.14","24.57416667","Aug","Sunday"
"1964","MS22","MS22-1","Private","2019-08-25T13:26:00.000","13","2019-08-26T06:56:00.000","6","37.64","17.49888889","Aug","Sunday"
"1965","AdO3","AdO3-3","Private","2019-08-25T14:03:00.000","14","2019-08-26T07:43:00.000","7","22.09","17.66666667","Aug","Sunday"
"1966","UT9","UT15-2","Shared","2019-08-25T15:12:00.000","15","2019-08-25T16:50:00.000","16","6.07","1.6225","Aug","Sunday"
"1967","Bl2","Share-8","Shared","2019-08-25T15:23:00.000","15","2019-08-25T19:34:00.000","19","20.78","4.194444444","Aug","Sunday"
"1968","Bl2","Bl2-5","Private","2019-08-25T15:50:00.000","15","2019-08-25T18:18:00.000","18","8.57","2.466388889","Aug","Sunday"
"1969","AsO2","Share-20","Shared","2019-08-25T16:19:00.000","16","2019-08-25T17:33:00.000","17","4.25","1.23","Aug","Sunday"
"1970","UT9","Share-12","Shared","2019-08-25T16:40:00.000","16","2019-08-25T17:36:00.000","17","5.44","0.933611111","Aug","Sunday"
"1971","SR2","SR2-3","Private","2019-08-25T17:49:00.000","17","2019-08-26T12:28:00.000","12","25.09","18.64861111","Aug","Sunday"
"1972","UT9","Share-15","Shared","2019-08-25T18:33:00.000","18","2019-08-25T21:54:00.000","21","21.33","3.359166667","Aug","Sunday"
"1973","Bl2","Share-25","Shared","2019-08-25T18:54:00.000","18","2019-08-26T06:33:00.000","6","59.96","11.6475","Aug","Sunday"
"1974","AsO2","AsO2-1","Private","2019-08-25T19:10:00.000","19","2019-08-27T07:29:00.000","7","6.52","36.31388889","Aug","Sunday"
"1975","AdO3","AdO3-4","Private","2019-08-25T19:14:00.000","19","2019-08-26T08:49:00.000","8","29.58","13.56944444","Aug","Sunday"
"1976","Bl2","Share-7","Shared","2019-08-25T19:38:00.000","19","2019-08-26T07:51:00.000","7","59.09","12.20805556","Aug","Sunday"
"1977","Bl2","Bl2-1","Private","2019-08-25T20:31:00.000","20","2019-08-25T22:25:00.000","22","6.78","1.884722222","Aug","Sunday"
"1978","UT9","Share-12","Shared","2019-08-25T20:56:00.000","20","2019-08-26T07:47:00.000","7","26.59","10.8475","Aug","Sunday"
"1979","Bl2","Bl2-5","Private","2019-08-25T21:38:00.000","21","2019-08-26T07:19:00.000","7","2.63","9.686111111","Aug","Sunday"
"1980","AsO10","AsO10-2","Private","2019-08-26T11:57:00.000","11","2019-08-26T13:17:00.000","13","3.51","1.334444444","Aug","Monday"
"1981","AsO2","Share-20","Shared","2019-08-26T14:14:00.000","14","2019-08-26T20:54:00.000","20","18.31","6.669166667","Aug","Monday"
"1982","Bl2","Bl2-5","Private","2019-08-26T15:14:00.000","15","2019-08-26T18:51:00.000","18","2.1","3.617222222","Aug","Monday"
"1983","Bl2","Bl2-2","Private","2019-08-26T15:23:00.000","15","2019-08-27T08:00:00.000","8","17.31","16.60805556","Aug","Monday"
"1984","Bl2","Bl2-1","Private","2019-08-26T15:44:00.000","15","2019-08-26T19:46:00.000","19","11.05","4.029722222","Aug","Monday"
"1985","AdO3","AdO3-2","Private","2019-08-26T18:51:00.000","18","2019-08-27T11:40:00.000","11","15.88","16.81805556","Aug","Monday"
"1986","Bl2","Bl2-5","Private","2019-08-26T20:24:00.000","20","2019-08-26T21:40:00.000","21","1.69","1.2775","Aug","Monday"
"1987","Bl2","Bl2-3","Private","2019-08-26T21:07:00.000","21","2019-08-28T17:44:00.000","17","8.36","44.62861111","Aug","Monday"
"1988","Bl2","Bl2-5","Private","2019-08-26T22:12:00.000","22","2019-08-27T06:57:00.000","6","2.75","8.741388889","Aug","Monday"
"1989","AdO1","AdO1-1","Private","2019-08-27T08:07:00.000","8","2019-08-27T17:07:00.000","17","18.09","9.011111111","Aug","Tuesday"
"1990","AsO2","Share-5","Shared","2019-08-27T16:27:00.000","16","2019-08-27T20:03:00.000","20","21.7","3.596944444","Aug","Tuesday"
"1991","AsO2","AsO2-1","Private","2019-08-27T16:47:00.000","16","2019-08-28T07:30:00.000","7","11.57","14.71694444","Aug","Tuesday"
"1992","SR14","SR14-1","Private","2019-08-27T17:37:00.000","17","2019-08-28T07:36:00.000","7","38.07","13.97027778","Aug","Tuesday"
"1993","SR2","SR2-3","Private","2019-08-27T18:00:00.000","18","2019-08-27T19:54:00.000","19","12.53","1.904444444","Aug","Tuesday"
"1994","Bl2","Bl2-5","Private","2019-08-27T18:39:00.000","18","2019-08-27T20:42:00.000","20","3.2","2.043333333","Aug","Tuesday"
"1995","SR2","SR2-3","Private","2019-08-27T20:29:00.000","20","2019-08-28T10:42:00.000","10","7.53","14.21027778","Aug","Tuesday"
"1996","AsO2","AsO6-1","Shared","2019-08-27T20:42:00.000","20","2019-08-28T15:37:00.000","15","48.8","18.91888889","Aug","Tuesday"
"1997","Bl2","Bl2-5","Private","2019-08-27T21:17:00.000","21","2019-08-28T07:51:00.000","7","2.56","10.56694444","Aug","Tuesday"
"1998","AdO3","AdO3-2","Private","2019-08-28T11:17:00.000","11","2019-08-28T13:37:00.000","13","8.7","2.327777778","Aug","Wednesday"
"1999","AdO1","AdO1-2","Private","2019-08-28T13:36:00.000","13","2019-08-28T21:14:00.000","21","8.29","7.635555556","Aug","Wednesday"
"2000","AsO2","AsO2-1","Private","2019-08-28T15:28:00.000","15","2019-08-29T08:09:00.000","8","10.86","16.685","Aug","Wednesday"
"2001","Bl2","Bl2-1","Private","2019-08-28T15:42:00.000","15","2019-08-28T16:38:00.000","16","3.34","0.933055556","Aug","Wednesday"
"2002","Bl2","Bl2-2","Private","2019-08-28T16:56:00.000","16","2019-08-28T20:00:00.000","20","10.21","3.054166667","Aug","Wednesday"
"2003","AdO1","AdO1-3","Private","2019-08-28T16:59:00.000","16","2019-08-29T09:51:00.000","9","15.56","16.87666667","Aug","Wednesday"
"2004","Bl2","Bl2-4","Private","2019-08-28T18:45:00.000","18","2019-08-29T12:07:00.000","12","20.99","17.37055556","Aug","Wednesday"
"2005","UT9","Share-12","Shared","2019-08-28T19:14:00.000","19","2019-08-29T06:24:00.000","6","27.2","11.15388889","Aug","Wednesday"
"2006","UT9","UT15-2","Shared","2019-08-28T19:36:00.000","19","2019-08-28T20:59:00.000","20","4.97","1.387777778","Aug","Wednesday"
"2007","AdO3","AdO3-2","Private","2019-08-28T20:32:00.000","20","2019-08-29T17:03:00.000","17","10.95","20.5275","Aug","Wednesday"
"2008","SR14","SR14-2","Private","2019-08-28T21:34:00.000","21","2019-08-29T07:25:00.000","7","34.37","9.853055556","Aug","Wednesday"
"2009","AdO1","AdO1-1","Private","2019-08-28T21:50:00.000","21","2019-08-29T06:27:00.000","6","17.52","8.611666667","Aug","Wednesday"
"2010","Bl2","Bl2-5","Private","2019-08-28T21:55:00.000","21","2019-08-29T07:36:00.000","7","5.69","9.674722222","Aug","Wednesday"
"2011","Bl2","Bl2-1","Private","2019-08-29T07:51:00.000","7","2019-08-29T08:38:00.000","8","2.72","0.779444444","Aug","Thursday"
"2012","MS22","MS22-1","Private","2019-08-29T16:35:00.000","16","2019-08-30T09:18:00.000","9","29.69","16.71333333","Aug","Thursday"
"2013","AsO2","AsO2-1","Private","2019-08-29T16:54:00.000","16","2019-09-02T07:31:00.000","7","13.44","86.61694444","Aug","Thursday"
"2014","SR2","SR2-3","Private","2019-08-29T18:34:00.000","18","2019-08-30T07:46:00.000","7","26.37","13.19111111","Aug","Thursday"
"2015","AdO1","AdO1-3","Private","2019-08-29T19:51:00.000","19","2019-08-30T07:23:00.000","7","13.19","11.53444444","Aug","Thursday"
"2016","Bl2","Bl2-5","Private","2019-08-29T21:24:00.000","21","2019-08-30T16:12:00.000","16","9.34","18.80333333","Aug","Thursday"
"2017","Bl2","Bl2-3","Private","2019-08-29T21:42:00.000","21","2019-08-30T07:43:00.000","7","24.87","10.02916667","Aug","Thursday"
"2018","AsO2","Share-5","Shared","2019-08-29T22:03:00.000","22","2019-08-30T07:19:00.000","7","39.52","9.273055556","Aug","Thursday"
"2019","AdO3","AdO3-2","Private","2019-08-29T22:07:00.000","22","2019-08-30T10:02:00.000","10","11.43","11.92694444","Aug","Thursday"
"2020","Bl2","Share-8","Shared","2019-08-29T22:14:00.000","22","2019-08-30T05:42:00.000","5","24.05","7.457222222","Aug","Thursday"
"2021","Bl2","Bl2-1","Private","2019-08-29T22:39:00.000","22","2019-08-30T07:51:00.000","7","17.53","9.196944444","Aug","Thursday"
"2022","Bl2","Share-3","Shared","2019-08-30T00:16:00.000","0","2019-08-30T07:43:00.000","7","27.99","7.440833333","Aug","Friday"
"2023","AsO10","AsO10-2","Private","2019-08-30T12:05:00.000","12","2019-08-30T14:17:00.000","14","3.72","2.195833333","Aug","Friday"
"2024","UT9","Share-11","Shared","2019-08-30T13:09:00.000","13","2019-08-30T14:56:00.000","14","11.06","1.7825","Aug","Friday"
"2025","AsO2","AsO6-1","Shared","2019-08-30T16:02:00.000","16","2019-08-31T01:27:00.000","1","55.4","9.407222222","Aug","Friday"
"2026","SR14","SR14-2","Private","2019-08-30T16:51:00.000","16","2019-08-30T18:16:00.000","18","9.96","1.415833333","Aug","Friday"
"2027","AdO3","AdO3-4","Private","2019-08-30T16:57:00.000","16","2019-08-31T08:31:00.000","8","25.05","15.57","Aug","Friday"
"2028","AdO1","AdO1-2","Private","2019-08-30T17:07:00.000","17","2019-08-31T15:02:00.000","15","12.55","21.92166667","Aug","Friday"
"2029","AdO3","AdO3-2","Private","2019-08-30T17:22:00.000","17","2019-08-31T15:03:00.000","15","6.5","21.67666667","Aug","Friday"
"2030","Bl2","Bl2-5","Private","2019-08-30T18:26:00.000","18","2019-08-30T22:59:00.000","22","3.32","4.541111111","Aug","Friday"
"2031","Bl2","Bl2-5","Private","2019-08-30T23:32:00.000","23","2019-08-31T09:17:00.000","9","2.18","9.753055556","Aug","Friday"
"2032","AsO2","AsO6-1","Shared","2019-08-31T03:27:00.000","3","2019-08-31T10:04:00.000","10","15.44","6.618888889","Aug","Saturday"
"2033","Bl2","Bl2-2","Private","2019-08-31T11:58:00.000","11","2019-08-31T14:29:00.000","14","9.08","2.515555556","Aug","Saturday"
"2034","AsO2","Share-20","Shared","2019-08-31T13:32:00.000","13","2019-09-01T10:59:00.000","10","17.3","21.4575","Aug","Saturday"
"2035","Bl2","Bl2-5","Private","2019-08-31T15:27:00.000","15","2019-08-31T20:29:00.000","20","5.11","5.034444444","Aug","Saturday"
"2036","AdO3","AdO3-3","Private","2019-08-31T16:43:00.000","16","2019-09-01T08:38:00.000","8","21.07","15.92","Aug","Saturday"
"2037","Bl2","Bl2-2","Private","2019-08-31T17:17:00.000","17","2019-08-31T18:59:00.000","18","6.15","1.703333333","Aug","Saturday"
"2038","Bl2","Share-25","Shared","2019-08-31T17:53:00.000","17","2019-09-01T13:36:00.000","13","62.26","19.71222222","Aug","Saturday"
"2039","UT9","Share-15","Shared","2019-08-31T17:57:00.000","17","2019-08-31T21:07:00.000","21","19.33","3.1675","Aug","Saturday"
"2040","UT9","UT15-2","Shared","2019-08-31T19:40:00.000","19","2019-08-31T23:24:00.000","23","12.36","3.728333333","Aug","Saturday"
"2041","Bl2","Bl2-2","Private","2019-08-31T20:18:00.000","20","2019-08-31T21:30:00.000","21","4.35","1.212222222","Aug","Saturday"
"2042","Bl2","Bl2-5","Private","2019-08-31T23:09:00.000","23","2019-09-01T10:16:00.000","10","3","11.11111111","Aug","Saturday"
"2043","AsO10","AsO10-2","Private","2019-09-01T01:52:00.000","1","2019-09-01T12:25:00.000","12","33.11","10.55333333","Sep","Sunday"
"2044","Bl2","Share-30","Shared","2019-09-01T12:30:00.000","12","2019-09-01T15:30:00.000","15","19.39","2.995277778","Sep","Sunday"
"2045","AdO3","AdO3-3","Private","2019-09-01T14:11:00.000","14","2019-09-01T19:19:00.000","19","17.87","5.131666667","Sep","Sunday"
"2046","Bl2","Bl2-5","Private","2019-09-01T14:49:00.000","14","2019-09-01T17:35:00.000","17","5.76","2.756944444","Sep","Sunday"
"2047","Bl2","Bl2-3","Private","2019-09-01T15:35:00.000","15","2019-09-02T07:34:00.000","7","12.22","15.98527778","Sep","Sunday"
"2048","UT9","Share-12","Shared","2019-09-01T15:36:00.000","15","2019-09-01T16:47:00.000","16","7.41","1.197222222","Sep","Sunday"
"2049","AdO3","AdO3-2","Private","2019-09-01T16:45:00.000","16","2019-09-02T11:43:00.000","11","6.49","18.96027778","Sep","Sunday"
"2050","SR2","SR2-3","Private","2019-09-01T17:52:00.000","17","2019-09-02T07:37:00.000","7","25.64","13.74361111","Sep","Sunday"
"2051","AdO1","AdO1-3","Private","2019-09-01T20:46:00.000","20","2019-09-02T07:24:00.000","7","12.73","10.63777778","Sep","Sunday"
"2052","Bl2","Share-8","Shared","2019-09-01T21:06:00.000","21","2019-09-02T08:58:00.000","8","24.85","11.87055556","Sep","Sunday"
"2053","Bl2","Bl2-2","Private","2019-09-01T21:48:00.000","21","2019-09-02T09:14:00.000","9","15.52","11.42972222","Sep","Sunday"
"2054","Bl2","Bl2-5","Private","2019-09-01T22:13:00.000","22","2019-09-02T07:36:00.000","7","3.04","9.388055556","Sep","Sunday"
"2055","AdO1","AdO1-1","Private","2019-09-01T23:15:00.000","23","2019-09-02T10:49:00.000","10","17.08","11.56388889","Sep","Sunday"
"2056","Bl2","Bl2-6","Private","2019-09-02T09:11:00.000","9","2019-09-04T09:38:00.000","9","14.49","48.45","Sep","Monday"
"2057","AdO1","AdO1-1","Private","2019-09-02T14:27:00.000","14","2019-09-02T17:32:00.000","17","10.78","3.080277778","Sep","Monday"
"2058","Bl2","Bl2-1","Private","2019-09-02T15:05:00.000","15","2019-09-02T19:52:00.000","19","15.42","4.789166667","Sep","Monday"
"2059","Bl2","Share-30","Shared","2019-09-02T16:28:00.000","16","2019-09-02T19:31:00.000","19","20.94","3.04","Sep","Monday"
"2060","SR14","SR14-1","Private","2019-09-02T16:36:00.000","16","2019-09-02T23:55:00.000","23","37.08","7.3275","Sep","Monday"
"2061","AdO1","AdO1-3","Private","2019-09-02T16:46:00.000","16","2019-09-02T19:11:00.000","19","8.6","2.421944444","Sep","Monday"
"2062","AsO2","AsO2-1","Private","2019-09-02T16:56:00.000","16","2019-09-03T07:26:00.000","7","11.91","14.50611111","Sep","Monday"
"2063","SR14","SR14-2","Private","2019-09-02T17:03:00.000","17","2019-09-03T07:35:00.000","7","38.46","14.54166667","Sep","Monday"
"2064","AdO3","AdO3-2","Private","2019-09-02T19:39:00.000","19","2019-09-03T10:45:00.000","10","6.43","15.10055556","Sep","Monday"
"2065","Bl2","Bl2-5","Private","2019-09-02T20:49:00.000","20","2019-09-02T21:39:00.000","21","2.92","0.824444444","Sep","Monday"
"2066","AdO1","AdO1-3","Private","2019-09-02T20:56:00.000","20","2019-09-03T07:27:00.000","7","9.19","10.51388889","Sep","Monday"
"2067","Bl2","Share-7","Shared","2019-09-02T21:06:00.000","21","2019-09-03T07:32:00.000","7","46.64","10.44944444","Sep","Monday"
"2068","Bl2","Bl2-5","Private","2019-09-02T22:26:00.000","22","2019-09-03T07:02:00.000","7","7.52","8.585555556","Sep","Monday"
"2069","Bl2","Share-8","Shared","2019-09-02T23:26:00.000","23","2019-09-03T09:25:00.000","9","23.59","9.985277778","Sep","Monday"
"2070","AsO2","Share-4","Shared","2019-09-03T10:27:00.000","10","2019-09-03T14:45:00.000","14","6.92","4.301111111","Sep","Tuesday"
"2071","MS22","MS22-1","Private","2019-09-03T12:54:00.000","12","2019-09-04T08:02:00.000","8","50.49","19.13416667","Sep","Tuesday"
"2072","AdO3","AdO3-3","Private","2019-09-03T16:05:00.000","16","2019-09-04T12:49:00.000","12","13.81","20.73527778","Sep","Tuesday"
"2073","Bl2","Bl2-3","Private","2019-09-03T16:05:00.000","16","2019-09-05T07:50:00.000","7","24.67","39.73583333","Sep","Tuesday"
"2074","Bl2","Bl2-5","Private","2019-09-03T16:27:00.000","16","2019-09-03T17:49:00.000","17","3.25","1.358333333","Sep","Tuesday"
"2075","AdO1","AdO1-3","Private","2019-09-03T17:00:00.000","17","2019-09-04T07:20:00.000","7","13.85","14.33611111","Sep","Tuesday"
"2076","AsO2","AsO2-1","Private","2019-09-03T17:11:00.000","17","2019-09-04T07:25:00.000","7","12.58","14.2325","Sep","Tuesday"
"2077","Bl2","Share-3","Shared","2019-09-03T18:46:00.000","18","2019-09-04T07:51:00.000","7","32.14","13.07611111","Sep","Tuesday"
"2078","UT9","Share-14","Shared","2019-09-03T20:19:00.000","20","2019-09-04T07:45:00.000","7","59.23","11.44","Sep","Tuesday"
"2079","Bl2","Bl2-2","Private","2019-09-03T21:02:00.000","21","2019-09-04T08:00:00.000","8","13.75","10.96527778","Sep","Tuesday"
"2080","Bl2","Bl2-5","Private","2019-09-03T21:15:00.000","21","2019-09-03T22:02:00.000","22","2.82","0.793333333","Sep","Tuesday"
"2081","Bl2","Bl2-7","Private","2019-09-03T22:41:00.000","22","2019-09-04T07:07:00.000","7","4.41","8.443888889","Sep","Tuesday"
"2082","Bl2","Bl2-5","Private","2019-09-03T22:54:00.000","22","2019-09-04T07:31:00.000","7","9.95","8.618888889","Sep","Tuesday"
"2083","Bl2","Bl2-4","Private","2019-09-03T23:10:00.000","23","2019-09-04T11:02:00.000","11","21.99","11.87222222","Sep","Tuesday"
"2084","AdO1","AdO1-1","Private","2019-09-04T07:57:00.000","7","2019-09-04T15:02:00.000","15","18.76","7.076388889","Sep","Wednesday"
"2085","AdO1","AdO1-2","Private","2019-09-04T13:37:00.000","13","2019-09-04T18:37:00.000","18","7.75","5","Sep","Wednesday"
"2086","UT9","Share-36","Shared","2019-09-04T14:25:00.000","14","2019-09-04T17:53:00.000","17","9.05","3.474166667","Sep","Wednesday"
"2087","Bl2","Bl2-5","Private","2019-09-04T16:12:00.000","16","2019-09-04T21:25:00.000","21","3.44","5.219166667","Sep","Wednesday"
"2088","AsO2","Share-20","Shared","2019-09-04T16:12:00.000","16","2019-09-04T17:34:00.000","17","4.75","1.365","Sep","Wednesday"
"2089","SR2","SR2-3","Private","2019-09-04T16:25:00.000","16","2019-09-04T19:21:00.000","19","18.85","2.929722222","Sep","Wednesday"
"2090","AdO1","AdO1-3","Private","2019-09-04T16:35:00.000","16","2019-09-05T07:24:00.000","7","13.8","14.82444444","Sep","Wednesday"
"2091","AsO2","AsO2-1","Private","2019-09-04T18:51:00.000","18","2019-09-05T07:00:00.000","7","11.75","12.16277778","Sep","Wednesday"
"2092","MS22","MS22-1","Private","2019-09-04T19:53:00.000","19","2019-09-05T06:55:00.000","6","46.68","11.03666667","Sep","Wednesday"
